path_name,path_length,children,distances,parent
57,205.6378612533011,"[58, 59]","[101.46290667262758, 68.14621700480299]",Path 52 [undefined]
58,5.21336462598574,[],[],Path 57 [undefined]
59,24.81615491827075,[],[],Path 57 [undefined]
60,84.39293443887783,[],[],Path 52 [undefined]
61,16.452625184474755,[],[],Path 52 [undefined]
62,20.99314381456348,[],[],Path 52 [undefined]
63,18.055858723016183,[],[],Path 52 [undefined]
64,7.261143539277784,[],[],Path 52 [undefined]
65,23.060022832692145,[],[],Path 52 [undefined]
66,15.944793767924809,[],[],Path 52 [undefined]
67,19.341889204680008,[68],[6.158231629296841],Path 52 [undefined]
68,7.471076583588134,[],[],Path 67 [undefined]
69,415.09057524838806,"[70, 71, 72, 73, 75]","[301.4574544616962, 215.11079673209784, 182.03627997048008, 135.54485275214165, 72.07856273408922]",Path 52 [undefined]
70,11.448089565787232,[],[],Path 69 [undefined]
71,7.099620503752636,[],[],Path 69 [undefined]
72,13.000268463767846,[],[],Path 69 [undefined]
73,66.43059504651828,[74],[56.41670019971182],Path 69 [undefined]
74,5.8026424471867,[],[],Path 73 [undefined]
75,19.500924640155574,[],[],Path 69 [undefined]
76,300.0337445403007,"[77, 78, 79, 80, 81]","[280.5514677027985, 277.45182079995124, 258.92523201791175, 120.22414442315616, 72.07788170984944]",Path 1 [undefined]
77,7.4200138581158,[],[],Path 76 [undefined]
78,3.0,[],[],Path 76 [undefined]
79,0.0,[],[],Path 76 [undefined]
80,7.882239396252523,[],[],Path 76 [undefined]
81,26.751686577847426,[],[],Path 76 [undefined]
82,67.85995077892368,[83],[36.77915796203114],Path 1 [undefined]
83,19.551832341593457,[],[],Path 82 [undefined]
